ID	adj.P.Val	P.Value	t	B	logFC	GenBank.Accession	Gene.symbol	Gene.title
A_24_P295633	2.2221496341439e-12	2.01723815292758e-13	-8.02307035981892	19.9709281577851	-1.21831107098333	NM_024841	PRR5L	proline rich 5 like
A_24_P890536	2.23183113916458e-12	2.02672288559805e-13	-8.02226396840219	19.9663284599797	-1.39821407977778	CR627148	LINC01410	long intergenic non-protein coding RNA 1410
A_23_P160940	2.31302107423108e-12	2.1069431371282e-13	-8.01558958360993	19.9282649349357	-1.39721969048334	NM_000350	ABCA4	ATP binding cassette subfamily A member 4
A_23_P55706	2.31359173381473e-12	2.10818444076672e-13	8.01548829772434	19.927687412247	1.30284709694444	NM_006509	RELB	RELB proto-oncogene, NF-kB subunit
A_24_P119141	2.33842657783489e-12	2.13300207071664e-13	-8.0134755818635	19.91621173461	-1.08810887222222	NM_000313	PROS1	protein S (alpha)
A_24_P3016	2.38554209269503e-12	2.18490570563049e-13	-8.00934018920799	19.8926372588836	-1.15561135903333	BG719660		
A_24_P302172	2.40358957694503e-12	2.203435271371e-13	-8.00788740974624	19.8843566786514	-1.75792727066111	NM_001039585	PTGFR	prostaglandin F receptor
A_24_P936767	2.40358957694503e-12	2.2036839605259e-13	8.00786799416874	19.8842460176841	1.39788532396666	NM_005082	TRIM25	tripartite motif containing 25
A_32_P225355	2.42575811247575e-12	2.22552167864273e-13	8.00617150188295	19.8745771347837	1.30194004826111	NM_182485	CPEB2	cytoplasmic polyadenylation element binding protein 2
A_32_P24965	2.56376368264182e-12	2.36572698940878e-13	7.99565748015466	19.8146735770388	1.2199461935	NM_015346	ZFYVE26	zinc finger FYVE-type containing 26
A_32_P174441	2.56385771579442e-12	2.36661329053279e-13	-7.99559300073905	19.8143063093005	-1.04046243730556			
A_23_P887	2.57415387460194e-12	2.37852556536176e-13	7.99472868463327	19.8093833804141	1.46977730854444	NM_014002	IKBKE	inhibitor of kappa light polypeptide gene enhancer in B-cells, kinase epsilon
A_23_P336728	2.58809276276286e-12	2.39301931630395e-13	-7.99368283334594	19.8034267752129	-1.01802588865556	AL049980	DKFZP564C152	DKFZP564C152 protein
A_23_P19333	2.62778085598975e-12	2.43299384458589e-13	7.99083053939619	19.7871833323301	1.86970286316667	NM_018643	TREM1	triggering receptor expressed on myeloid cells 1
A_32_P56759	2.63623864971011e-12	2.44164679877726e-13	7.99021924599926	19.7837024171925	1.84855195547778	NM_017554	PARP14	poly(ADP-ribose) polymerase family member 14
A_32_P186725	2.63793189474861e-12	2.44403768961803e-13	-7.9900507186608	19.7827427844303	-1.02713718831667			
A_23_P160720	2.68646968194863e-12	2.49455011053908e-13	7.98652792646727	19.7626851837734	1.59883515723333	NM_018664	BATF3	basic leucine zipper ATF-like transcription factor 3
A_24_P911906	2.68646968194863e-12	2.49487220907569e-13	7.9865056906111	19.762558592218	1.63709389910556	NM_001040429	PCDH17	protocadherin 17
A_32_P45727	2.75733559208953e-12	2.56483694903646e-13	7.98174193709734	19.7354414041	1.6995082381			
A_23_P4283	2.78444355599291e-12	2.59193688671807e-13	7.97993128757957	19.7251362746749	3.04458031092778	NM_017523	XAF1	XIAP associated factor 1
A_24_P85418	2.81432975371165e-12	2.62238977892862e-13	7.9779188728031	19.7136839900969	1.25703317036667	BC041996		
A_32_P308779	2.86870146331482e-12	2.67752626678556e-13	7.97433353840105	19.6932835658904	1.10583562534444	NM_175888	ZNF620	zinc finger protein 620
A_23_P138760	2.87757890755072e-12	2.68670946742971e-13	7.97374350506679	19.689926673039	1.27231323948333	NM_013246	CLCF1	cardiotrophin-like cytokine factor 1
A_23_P214300	2.99628305594717e-12	2.80594942370953e-13	-7.96625859765997	19.6473518113361	-1.21460602811111	NM_000846	GSTA2	glutathione S-transferase alpha 2
A_23_P149345	3.01628324322457e-12	2.82660296709632e-13	7.96499424869808	19.6401617653098	1.59592044026667	NM_015967	PTPN22	protein tyrosine phosphatase, non-receptor type 22
A_23_P16523	3.01628324322457e-12	2.82750099140333e-13	7.96493948225019	19.6398503328483	1.32957304627778	NM_004864	GDF15	growth differentiation factor 15
A_24_P696761	3.11921545001302e-12	2.93566352578641e-13	7.95846612808959	19.6030457124921	2.36015698831667	NM_001001552	LEMD1	LEM domain containing 1
A_23_P401	3.14377818253295e-12	2.96053860482308e-13	-7.95701085308543	19.5947734321687	-1.32794892751111	NM_016343	CENPF	centromere protein F
A_32_P162862	3.14377818253295e-12	2.96172198504133e-13	7.95694192375013	19.5943816303873	1.98659685944444	AY831680		
A_23_P112874	3.15919619735302e-12	2.97744704556295e-13	7.95602855563736	19.5891900850672	2.04670835545	NM_004466	GPC5	glypican 5
A_24_P511686	3.16058932483879e-12	2.98051645564366e-13	-7.95585083109169	19.5881799360908	-1.15297644338889			
A_23_P128319	3.17135990609955e-12	2.99341935836525e-13	-7.95510570789132	19.5839449178784	-1.09341719212778	NM_001682	ATP2B1	ATPase plasma membrane Ca2+ transporting 1
A_32_P220770	3.24446199724931e-12	3.06568118366714e-13	7.95099065073389	19.5605594504149	2.04068748602778	NR_002812	HCG26	HLA complex group 26 (non-protein coding)
A_23_P426305	3.2509557491144e-12	3.07283090889879e-13	7.95058873858113	19.5582757017851	1.00555440650556	NM_003734	AOC3	amine oxidase, copper containing 3
A_24_P544889	3.33949820953874e-12	3.16277046882127e-13	7.94561059876886	19.5299929913742	1.38457126345	AK056686	LOC105376714	uncharacterized LOC105376714
A_23_P7827	3.34263449666538e-12	3.16711923349665e-13	7.94537346552166	19.5286459372285	1.12688042731111	NM_001010919	FAM26F	family with sequence similarity 26 member F
A_23_P63798	3.43907742940711e-12	3.2678045739868e-13	7.93997160025945	19.4979649059656	1.58630473622222	NM_001300	KLF6	Kruppel like factor 6
A_24_P263767	3.47751262901345e-12	3.30541007678704e-13	7.93799624097723	19.4867476829863	1.72542766933333			
A_32_P150269	3.4781607343037e-12	3.30711076149686e-13	7.93790743389798	19.4862434137299	1.71678336806667			
A_23_P259692	3.53536645337977e-12	3.36591317621493e-13	7.93486438075976	19.468965652334	1.32835316255555	NM_058179	PSAT1	phosphoserine aminotransferase 1
A_32_P171313	3.58470616444841e-12	3.41735951124795e-13	7.93224491562387	19.4540952174355	1.28801750948889	NM_021629	GNB4	G protein subunit beta 4
A_23_P81590	3.70825087615734e-12	3.54438797998635e-13	-7.92594085986467	19.418316437054	-1.24654897917222	NM_000440	PDE6A	phosphodiesterase 6A
A_32_P118325	3.72609807018133e-12	3.56493244747445e-13	-7.92494238090128	19.4126506804667	-1.07919822572778	BU567832		
A_23_P331072	3.75597461509682e-12	3.59585931591581e-13	-7.92345001105433	19.4041829714513	-1.12845513498333	BX647210	LRRIQ3	leucine rich repeats and IQ motif containing 3
A_23_P347070	3.79332079218981e-12	3.63516225228406e-13	7.92157170513672	19.3935264417352	1.28700503585	NM_018440	PAG1	phosphoprotein membrane anchor with glycosphingolipid microdomains 1
A_23_P70539	3.83138809110844e-12	3.67881121792587e-13	7.91950914453863	19.381825807346	1.59462662205555	NM_001243042	HLA-C	major histocompatibility complex, class I, C
A_23_P376488	3.84622014671151e-12	3.6942520509781e-13	7.91878531598686	19.3777199362897	2.56641155114444	NM_000594	TNF	tumor necrosis factor
A_24_P726215	3.86678999496555e-12	3.71642085773032e-13	-7.91775132192134	19.3718549533374	-1.40385953136667			
A_23_P85503	3.90989805416918e-12	3.76151043038386e-13	7.91566698905479	19.360033286602	1.21964647039444	NM_020393	PGLYRP4	peptidoglycan recognition protein 4
A_23_P131754	4.03680459263114e-12	3.90248362402362e-13	-7.90930646855105	19.3239668047826	-1.12477168106666	NM_024059	FNDC11	fibronectin type III domain containing 11
A_24_P555619	4.04047701620864e-12	3.90729386199614e-13	-7.90909347602099	19.3227592768921	-1.33495604141111			
A_24_P300394	4.05902255618244e-12	3.93029127668522e-13	-7.90807875124819	19.3170066471862	-1.18209313644444	NM_000846	GSTA2	glutathione S-transferase alpha 2
A_23_P259189	4.19541890234045e-12	4.0702118081458e-13	7.90202898625456	19.2827162640272	1.06405854411111	NM_013943	CLIC4	chloride intracellular channel 4
A_24_P340112	4.20638555722426e-12	4.08347467478689e-13	-7.90146627109687	19.2795273453639	-1.05907475543889	NM_001142386	PDK3	pyruvate dehydrogenase kinase 3
A_32_P138409	4.29783272084696e-12	4.1768632416239e-13	7.89755453191416	19.2573621689372	1.22332374716111			
A_23_P118392	4.29783272084696e-12	4.17761081201234e-13	7.89752356962058	19.2571867456544	1.92939952191667	NM_016084	RASD1	ras related dexamethasone induced 1
A_24_P345451	4.34380277224584e-12	4.22906796861306e-13	-7.89540544620368	19.245186790323	-1.45827927244444	NM_024843	CYBRD1	cytochrome b reductase 1
A_32_P200934	4.37323043323896e-12	4.25908212274465e-13	-7.89418173969762	19.2382546779965	-1.64470701776667	AK021443	HELLS	helicase, lymphoid-specific
A_32_P94221	4.37364348728629e-12	4.26084830332814e-13	7.89410999725476	19.2378482824382	1.18803117026667	NR_033754	CBX3P2	chromobox 3 pseudogene 2
A_32_P234459	4.45445247997718e-12	4.35068611572287e-13	7.89049911540753	19.2173959945524	1.57519010533334	NR_001434	HLA-H	major histocompatibility complex, class I, H (pseudogene)
A_23_P88630	4.48639499759081e-12	4.38608174055795e-13	-7.88909669895567	19.2094537099776	-1.20309810192222	NM_000057	BLM	Bloom syndrome RecQ like helicase
A_23_P61590	4.49361099914959e-12	4.39650541703666e-13	-7.88868583778282	19.2071270025879	-1.30257084344444	NM_177403	RAB7B	RAB7B, member RAS oncogene family
A_23_P218918	4.54268979988708e-12	4.45386744342938e-13	7.8864419784598	19.1944209574624	1.70680144164444	NM_002006	FGF2	fibroblast growth factor 2
A_23_P118571	4.57601575058044e-12	4.48939581230737e-13	7.88506651410953	19.1866330533852	1.27614534776667	NM_025237	SOST	sclerostin
A_32_P104334	4.62681339812247e-12	4.54356047983524e-13	-7.88299017410734	19.1748779027422	-1.22364163689444	AW972815		
A_23_P82324	4.81797078508454e-12	4.74780543264638e-13	7.87537536025688	19.1317783984244	1.18513985938333	NM_032415	CARD11	caspase recruitment domain family member 11
A_23_P209564	4.90976000535345e-12	4.84744446844077e-13	-7.87177758193225	19.1114214774828	-1.56644521286667	NM_024843	CYBRD1	cytochrome b reductase 1
A_32_P132827	4.932603638517e-12	4.8730746021835e-13	-7.87086397462441	19.1062527606732	-1.13168701134444	NM_002547	OPHN1	oligophrenin 1
A_32_P137399	5.07304635675906e-12	5.01973246327891e-13	-7.86572609373174	19.0771901920278	-1.04440818145	NR_027123	KTN1-AS1	KTN1 antisense RNA 1
A_23_P427023	5.30062566014858e-12	5.26475589471208e-13	7.85746519793785	19.0304796689481	2.31782358113333	NM_130759	GIMAP1	GTPase, IMAP family member 1
A_23_P39465	5.39125575590404e-12	5.3614976784788e-13	7.85430803413729	19.0126334570349	3.47411257947778	NM_004335	BST2	bone marrow stromal cell antigen 2
A_23_P69030	5.40949615550861e-12	5.38132433220209e-13	7.8536679656888	19.009015785172	1.45518949837222	NM_001850	COL8A1	collagen type VIII alpha 1 chain
A_32_P67266	5.47468416327355e-12	5.45129375507255e-13	7.85142765141871	18.9963545334243	1.25530044638333			
A_23_P64173	5.47609257696176e-12	5.45611244687461e-13	7.85127441453783	18.9954885653879	1.03452287783334	NM_001017534	CARD16	caspase recruitment domain family member 16
A_24_P275386	5.65335846049944e-12	5.64330945584517e-13	-7.84542295022852	18.9624265026892	-1.07693800735	AF284094	BRI3BP	BRI3 binding protein
A_23_P3295	5.66299422951811e-12	5.65469408517073e-13	-7.84507331618774	18.9604513373092	-1.0370873181	NM_152450	FAM81A	family with sequence similarity 81 member A
A_32_P140049	5.68275250749878e-12	5.67796770325446e-13	7.84436072372461	18.956425854146	1.65033835908889			
A_32_P8221	5.71470756373703e-12	5.71702431299105e-13	7.84317136511093	18.9497074458955	2.71796542767778	NM_000845	GRM8	glutamate metabotropic receptor 8
A_23_P4416	5.7711648973645e-12	5.78250313881315e-13	-7.84119533862616	18.9385463288012	-1.15032176168333	NM_020653	ZNF287	zinc finger protein 287
A_32_P111072	5.77285507634247e-12	5.78638497136361e-13	7.84107888941286	18.9378886317538	1.22495955657778			
A_32_P324533	5.81788426734464e-12	5.83838574619236e-13	7.83952636305672	18.9291204829533	3.02730209180556	NM_053282	SH2D1B	SH2 domain containing 1B
A_23_P252145	6.26406575924561e-12	6.32130127449366e-13	7.82572996442691	18.8512367641758	1.18669896232222	NM_020156	C1GALT1	core 1 synthase, glycoprotein-N-acetylgalactosamine 3-beta-galactosyltransferase 1
A_23_P502654	6.30028465696835e-12	6.36374528453565e-13	-7.82456774512116	18.8446785523433	-1.33842550148334	NM_004169	SHMT1	serine hydroxymethyltransferase 1
A_23_P21134	6.30302189647979e-12	6.37240683206644e-13	7.8243315147643	18.8433455961798	1.44343283549444	NM_004083	DDIT3	DNA damage inducible transcript 3
A_23_P47614	6.3477028779659e-12	6.41955918334843e-13	7.82305106056114	18.8361208006982	1.252433301	NM_003311	PHLDA2	pleckstrin homology like domain family A member 2
A_32_P170406	6.35541540522926e-12	6.43132285214363e-13	-7.82273306240878	18.8343266189248	-1.11185510919444	NM_015059	TLN2	talin 2
A_24_P16913	6.37309403271615e-12	6.45120005931226e-13	-7.82219704444092	18.8313024177118	-1.22531540612222	NM_005845	ABCC4	ATP binding cassette subfamily C member 4
A_24_P231302	6.56688572803931e-12	6.65965397061896e-13	7.81667231756495	18.8001373900963	1.31546493616667	NM_020393	PGLYRP4	peptidoglycan recognition protein 4
A_23_P392575	6.66052235333594e-12	6.76084456298016e-13	7.81405190406439	18.7853590341205	1.94182784836667	NM_080671	KCNE4	potassium voltage-gated channel subfamily E regulatory subunit 4
A_32_P204980	6.68178656783902e-12	6.78451275918666e-13	7.81344460457659	18.7819343589972	2.05578131817778	NM_153230	FBXO39	F-box protein 39
A_23_P148475	6.86191816653419e-12	6.9888124027507e-13	-7.80828809567165	18.7528606098065	-1.52086261632778	NM_012310	KIF4A	kinesin family member 4A
A_32_P210202	6.99321605182323e-12	7.13433076530562e-13	-7.80470548907888	18.7326659605437	-1.10449719651667	NM_203394	E2F7	E2F transcription factor 7
A_32_P181297	6.99626357946080e-12	7.14091455252291e-13	7.8045451152968	18.7317620525496	1.83605360053333	NR_002330	ST7-AS1	ST7 antisense RNA 1
A_32_P217750	7.08267485748883e-12	7.24015598055583e-13	7.80214528898183	18.7182370003668	1.44695391208333	NM_002183	IL3RA	interleukin 3 receptor subunit alpha
A_24_P115621	7.38518259803426e-12	7.5701173167863e-13	-7.79439421204976	18.674565785464	-1.12696533698889	NM_004096	EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2
A_24_P376483	7.57750604516072e-12	7.77907191214304e-13	7.78965691891606	18.647884404988	1.57724538305555	NM_002116	HLA-A	major histocompatibility complex, class I, A
A_32_P7783	7.82620771350665e-12	8.0604403248806e-13	-7.78347327072154	18.6130677697676	-1.06765455015			
A_23_P42004	7.82620771350665e-12	8.06123556232653e-13	-7.78345609854656	18.6129711001506	-1.07593611818333	NM_033125	SLC22A16	solute carrier family 22 member 16
A_23_P35617	7.848911279055e-12	8.08706859575193e-13	-7.78289917664255	18.609835997057	-1.03610961560556	NM_016341	PLCE1	phospholipase C epsilon 1
A_23_P67799	7.9013587329801e-12	8.14603547922544e-13	-7.78163451176677	18.6027171404662	-1.54257640153889	NM_183240	TMEM37	transmembrane protein 37
A_23_P213527	8.03417358379062e-12	8.29047943018154e-13	7.77857453012624	18.5854945057897	2.05729815095			
A_23_P78585	8.09490481345062e-12	8.35819684951352e-13	-7.77715810374189	18.5775233954116	-2.18826433302778	NM_000774	CYP2F1	cytochrome P450 family 2 subfamily F member 1
A_23_P66454	8.15515444709459e-12	8.42803562468316e-13	7.77570916275951	18.5693699781217	1.2052769415	NM_001042471	GSDMB	gasdermin B
A_24_P252739	8.32341565974e-12	8.62788338571608e-13	7.77162771440465	18.546406691554	1.46000445048889	NM_001300	KLF6	Kruppel like factor 6
A_23_P203558	8.37413924050949e-12	8.68568531946691e-13	-7.77046468745705	18.5398641903847	-1.48848542235556	NM_000518	HBB	hemoglobin subunit beta
A_23_P212655	8.63794904601397e-12	8.97816576866079e-13	-7.76469482102626	18.507412836816	-1.20579293982222	NM_130446	KLHL6	kelch like family member 6
A_23_P38689	8.90560642056853e-12	9.27858267100741e-13	-7.75895905507749	18.4751640103946	-1.05205371470556			
A_24_P236235	9.48595578569467e-12	9.94535920151729e-13	-7.74685932083079	18.4071695389485	-1.88753572055555	NM_013231	FLRT2	fibronectin leucine rich transmembrane protein 2
A_24_P139152	9.67274172986152e-12	1.01532568256194e-12	7.74325062586778	18.3868997373131	1.45176230206667	AL359062	COL8A1	collagen type VIII alpha 1 chain
A_32_P99690	9.7721061328471e-12	1.02727943910648e-12	-7.74120868164183	18.3754321602663	-1.26261532644445	NM_020726	NLN	neurolysin
A_23_P121423	9.8474857293733e-12	1.03612489010215e-12	7.73971279184146	18.3670320968063	1.64699252885	NM_001789	CDC25A	cell division cycle 25A
A_32_P98298	9.84889419835802e-12	1.03658022014714e-12	7.73963613182018	18.366601637632	2.11500865048333	NM_004420	DUSP8	dual specificity phosphatase 8
A_24_P101771	9.871343617132e-12	1.03925082020263e-12	7.73918717607972	18.3640807127919	1.69505063394444			
A_24_P156490	9.95281536889093e-12	1.04938000942465e-12	-7.7374946767239	18.3545777785769	-1.55120285021667	NM_002247	KCNMA1	potassium calcium-activated channel subfamily M alpha 1
A_32_P74814	1.01119976317597e-11	1.06679414938232e-12	7.73462239334516	18.3384528213783	2.12402583591667			
A_24_P393740	1.01249124509583e-11	1.06872343134281e-12	7.73430703975189	18.3366825958672	1.07027569794445	NM_001465	FYB	FYN binding protein
A_23_P51646	1.02630007450654e-11	1.0843248986273e-12	7.73177740076326	18.3224837445932	1.25536894736111	NM_004073	PLK3	polo like kinase 3
A_23_P19134	1.04241653971062e-11	1.10297792722679e-12	-7.72879986881462	18.3057735667238	-1.50470381763889	NM_032119	ADGRV1	adhesion G protein-coupled receptor V1
A_23_P145024	1.04951487839061e-11	1.11114323514396e-12	7.72751212370097	18.2985475281184	1.30217960622222	NM_000024	ADRB2	adrenoceptor beta 2
A_23_P54709	1.07320198490268e-11	1.13915771646201e-12	-7.72316412881099	18.2741532705615	-1.28772232587778	NM_014353	RAB26	RAB26, member RAS oncogene family
A_23_P113263	1.13433349227221e-11	1.20750720690223e-12	7.71298508770838	18.2170685265295	1.21677180175			
A_23_P368805	1.13736384430322e-11	1.21124443455749e-12	-7.71244509492652	18.2140411663444	-1.42516653958889	NM_007072	HHLA2	HERV-H LTR-associating 2
A_24_P920398	1.15877201055986e-11	1.23820729365676e-12	7.70859743186268	18.1924728134005	1.77161038002778	NM_017554	PARP14	poly(ADP-ribose) polymerase family member 14
A_23_P154962	1.16295184115211e-11	1.2432091905914e-12	-7.70789278223069	18.1885233796066	-1.42984905642778	NM_015672	RIMBP3	RIMS binding protein 3
A_32_P203979	1.214036991069e-11	1.30274153686607e-12	-7.69971515208172	18.142701270195	-1.00352685164444	BX112970		
A_24_P400997	1.2594989870246e-11	1.35545295918605e-12	7.69277763825316	18.1038453576608	1.0451931752	NM_015295	SMCHD1	structural maintenance of chromosomes flexible hinge domain containing 1
